排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
279,面纱（毛姆关于女性精神觉醒的经典作品，三次改编成电影。2018全新编校+无删减全译本）,"['〔英〕毛姆 ', '，王晋华 译']",，王晋华 ,http://img3m8.ddimg.cn/27/27/29329668-1_w_1.jpg,2019年01月 ,时代文艺出版社,11.60,27.00,4.3,小说,世界名著,32开,胶版纸,平装-胶订,否,29329668,"◎ 毛姆关于爱与人性的终极探讨
面对爱你的人和你爱的人，你会如何抉择？面对爱人的背叛，你会选择原谅还是报复？
她，嫁给了爱她的人，却又奋不顾身地投入所爱之人的怀抱。亲历爱情的幻灭，参悟情人的虚伪、自己的庸俗和丈夫的深情，她将何去何从？爱情、婚姻、人性和生活面前都有一层不真实的彩色面纱，探索面纱背后的真相的过程比了解面纱的真相更具有救赎的意义，跟着毛姆一起经历一次由无知走向成熟的人生吧！
  ◎ 三次改编成电影，一部关注度经久不衰的小说
1934年首次改编成电影，由葛丽泰•嘉宝和赫伯特•马歇尔主演；第二次（1957年）改名为《第七宗罪》，由埃莉诺•帕克主演；*近的一次改编是中美合作拍摄，由爱德华•诺顿和娜奥米•沃茨主演，于2006年底搬上大银幕。
  ◎ 名家经典译本，无删减全译本，保留原著经典韵味
选取文学翻译家王晋华教授的译作，无删减全译本。在翻译《面纱》之前，王晋华教授已译过毛姆的《月亮和六便士》《寻欢作乐》《刀锋》以及《毛姆短篇小说选》，贴切精准地呈现原著经典韵味。
  ◎ 详尽注释，解决阅读疑难
对书中出现的疑难字词、谚语等进行详解，辅助无障碍轻松阅读。例如：
“一鸟在手，胜于二鸟在林。”出自《伊索寓言》中的一则夜莺被老鹰抓到的故事，意思是说人不要一味奢求无法得到的东西。
 ",48387,"['装帧精美（71）', '经典必读（66）', '引人入胜（46）', '温情感人（42）', '情节曲折（37）']"
280,5%的改变(只要改变5%，生活就有新的可能！心理学家李松蔚教你用微小的行动突破困境),['李松蔚，果麦文化 出品'],None,http://img3m6.ddimg.cn/14/11/29416676-1_w_1687940549.jpg,2022年06月 ,四川文艺出版社,24.90,49.80,5,心理学,心灵疗愈,32开,胶版纸,平装,否,9787541163777,"这里有真实的人生烦恼，更有你从未想过的行动建议。如果你总是感叹“听过很多道理，却依然过不好这一生”，如果你总是“想得太多，却无法行动”，那么这本书会让你明白：你需要的不是大道理，而是让自己动起来！“动起来”也没有想象中那么难，不需要做到100%，只要改变5%，生活就有新的可能。
本书中的44个案例，谈论的是很多人在真实生活中遇到的问题，比如对自我的不满、原生家庭的痛苦、夫妻关系的烦恼、工作与生活的矛盾等。李松蔚给予每个问题的反馈尽管只有两三百字，却充满了共情与接纳。他允许提问者“保持95%的不变，同时尝试5%的新经验。”这种接纳和扰动，共同拓展了改变的空间。
书中的干预看似轻巧简单，却有四两拨千斤的效果。简短的回答背后，是深刻的理论和娴熟的技术。在书中，李松蔚也会首次公开解读这些干预背后的秘密，不但能让大众读者拓展视野、升级思维，也能让专业读者收获满满。
 ",43329,"['心理治愈（3）', '内容专业（2）', '可读性强（2）', '心理学必备（2）', '脑洞大开（1）']"
281,论语（国学启蒙经典系列。全文注音+详尽注释+精准翻译，无需古文基础，也能轻松读懂）,['张圣洁 主编；闫立君、刘汛涛 副主编'],None,http://img3m1.ddimg.cn/34/36/26487781-1_w_16.jpg,2019年01月 ,浙江教育出版社,17.50,38.00,4.61,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787553669663,"◎强大的编注者阵容，历时数年，反复打磨，改正坊间流行版本的讹误
◆专家审定稿件：主编张圣洁先生，是南开中文系高材生，曾任河北省社科院语言文学研究所所长，张先生亲自审稿六七遍之多，保证了较高的质量。
◆全文注音，重在正音：依据专业辞书与文献典籍，反复考证，加以辨析，标出比较准确的注音，改正了流行版本的诸多讹误。如，《三字经》作者王应麟的“应”字，读“yìng”不读“yīng”；“泌七岁，能赋棋”的“泌”字，读“bì”不读“mì”。
◆详尽注释，扩展知识：如《论语·宪问》“羿善射”中，为“羿”注释：古代传说中有三个羿，都是射箭能手。一是帝喾（kù）的射师；二为唐尧时人，传说当时十个太阳同时出现，羿射落了九个；三为夏朝有穷国的君主。这里指的是夏朝有穷国的君主。他曾篡夺了夏的政权，但因荒淫无道，贪恋射猎，不理国政，后来被家臣寒浞（zhuó）所杀。
◆“信达雅”式译文：在保证译文*准确精要的同时，兼顾通俗易懂，满足初学者和大众读者的阅读需求。

◎关于《论语》，我们有以下特别之处
◆人名、地名统一加专名线，并在注释中进行人物典故解读
如：齐景公，姜姓，名杵臼（chǔ jiù），春秋时齐国国君，公元前547年至前490 年在位。他是齐庄公的幼弟，崔杼弑杀齐庄公后，拥立他为国君。
◆对学界有分歧的个别原文、释义进行解释，以供读者参考
如《论语·阳货》篇：“恶居下流而讪上者”，其中为“流”字加注释“据清朝学者考证，‘流’为衍文。”
◆对孔子思想的的核心词，做深入具体的阐释
如孔子倡导的仁义礼智信、忠恕之道、中庸、过犹不及、因材施教等，不一而足。

◎范曾插画，双色印刷，版式活泼，令人赏心悦目
◆封面：范曾先生慨允使用其画作，水墨神韵，雅趣共赏。
显示全部信息",131979,"['实用（136）', '对孩子有帮助（136）', '内容详细（103）', '内容全面（93）', '孩子喜欢（84）', '图文并茂（79）', '同步辅导（60）']"
282,梁实秋：可能这就是人生吧（十点读书推荐，文学泰斗梁实秋趣味散文选，部分选用人民日报推荐篇目，创作100周年纪念版）,"['梁实秋 ', ' 时代华语 出品']",None,http://img3m4.ddimg.cn/45/20/28996254-1_w_1691564903.jpg,2020年08月 ,中国友谊出版公司,19.80,42.00,4.72,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787505749153,"重磅推荐：
1、一代“生活家”梁实秋趣味散文精华选，人间很可爱，且读梁实秋。
2、文学前辈，韩寒的写作模范，周国平、余光中、季羡林、冰心等集体盛赞。
3、梁实秋作品被誉为“三代国人的人生读本”，改变了读者的生活观。
4、历时2年调查采访了1000余名读者，从其2000万字的作品中反复精心选择30余次，编排而成。
5、随书精选赠送4张“生活关键词”趣味卡片，总会有一张是你的人生。
6、“ONE·一个”当红画师黄雷蕾亲绘封面插图，赋有生活喜感，诠释自得其乐的人生态度。
7、精心选择后新增《一条野狗》《结婚典礼》《想我的母亲》等文章，详尽展现了一代“生活家”梁实秋的精神世界与生活志趣。
8、人生的路途，你说它是蔷薇之路也好，你说它是荆棘之路也好，反正你得乖乖地把它走完。
 ",125484,"['装帧精美（114）', '经典必读（100）', '优美隽永（80）', '引人入胜（73）']"
283,兄弟（余华巅峰之作！有的人活着，生死疲劳；有的人活着，任性逍遥。一部真正伟大又好看的小说。2022新版）,"['余华 ', ' ，新经典 出品']",None,http://img3m6.ddimg.cn/23/34/29424506-1_w_9.jpg,2022年07月 ,北京十月文艺出版社,54.50,79.00,6.9,小说,社会小说,32开,胶版纸,平装-胶订,否,9787530222324,"-余华本人ZUI爱的作品！
 有的人活着，生死疲劳；有的人活着，任性逍遥。
 真正伟大又好看的小说！
-“就是天翻地覆慨而慷了，我们还是兄弟。”
-尖锐勇猛，壮丽肮脏，一部好哭又好笑的大众史诗
 荒诞到底，就成了真实。
-获法国国际信使外国小说奖
-瑞士《时报》新世纪十年全·球ZUI佳作品
-法国《世界报》二战后百部ZUI佳小说
-李光头是一个混世魔王，我喜欢这个人物。喜欢他的丰富和复杂，这个人物和我们的时代有着千丝万缕的联系，可以说就是我们时代的产物。宋钢是“良心的悲剧”。他一直是别人的影子，先是李光头的影子，再是林红的影子，ZUI后他终于独立了，可是走向了死亡。——余华
-余华对当代中国社会的素描，其尖锐和野蛮，无人可匹。——《时代周刊》
-读完《兄弟》的ZUI后一页时，余华笔下的“反英雄”人物李光头已和大卫·科波菲尔、尤赖亚·希普、艾瑟·萨莫森等狄更斯笔下的文学人物一样，拥有了独立于小说作品之外的永恒生命力。——莫琳·科里根 美国书评家
 ",129729,"['装帧精美（223）', '经典必读（213）', '温情感人（168）', '情节曲折（139）', '引人入胜（129）']"
284,和爸爸一起科学启蒙绘本（全8册+66个彩蛋，歪歪兔出品）,['关航 文；徐敏君绘'],None,http://img3m7.ddimg.cn/93/13/29309637-1_w_1700530234.jpg,2021年10月 ,海豚出版社,75.00,150.00,5,童书,科普/百科,16开,铜版纸,平装-锁线胶订,是,9787511057808,"【编辑推荐】
★处在低幼读物到艰深科普读物过渡阶段的孩子的科学启蒙绘本，避免了一般科普书枯燥无趣的不足，在情节曲折的故事中解码科学知识，让科学变得更有趣。
★孩子成长的过程中，爸爸是不可或缺的角色，有很多品质更适合爸爸来培养，这套绘本既能让孩子体会和爸爸相处独有的快乐，也让爸爸们有了带娃的利器。
★图文结合紧密，画面精美，隐藏了很多小细节，特别适合亲子共读，一起发现藏起来的惊喜，解锁奇趣彩蛋玩法。
 ",44922,"['趣味性强（51）', '通俗易懂（41）', '知识点丰富（32）', '可读性强（22）', '内容权威（11）', '获奖作品（11）', '引进版（7）']"
285,生命的重建 原版套装,['（美）露易丝·海'],None,http://img3m7.ddimg.cn/59/25/27872717-1_w_4.jpg,2019年05月 ,中国宇航出版社,23.30,50.80,4.59,成功/励志,心灵与修养,16开,胶版纸,平装-胶订,是,27872717,None,71357,"['受益匪浅（14）', '实用（11）', '振奋人心（11）', '文笔流畅（10）', '内容丰富（9）', '干货满满（9）', '心灵鸡汤（9）', '感染力强（8）']"
286,神笔马良（小学语文“快乐读书吧”二年级下阅读。生词、疑难点增加注音注释，阅读无障碍）,['洪汛涛'],None,http://img3m2.ddimg.cn/71/28/25203392-1_w_20.jpg,2018年01月 ,浙江工商大学出版社,5.90,21.00,2.81,中小学用书,小学阅读,32开,胶版纸,平装-胶订,否,9787517823988," ◎中国经典童话
   听过“梦笔生花”“画龙点睛”的传说，现在跟着马良来感受一下拥有一支神笔，会发生多么神奇的故事吧。
   马良勤奋好学、机智勇敢、富有正义感，像极了我们身边无数平凡又认真生活的人，让小读者读来十分有亲切感。
  ◎语言鲜活幽默、充满童趣
   马良为贫苦人民画家禽、画锄头、画灯笼，把恶霸想要的聚宝盆画成大铁锅，把皇帝想要的金山画成石头……这些故事情节富有传奇色彩，充满浪漫主义，语言生动有趣，是学生学习写故事的极好模板。
   马良是勤奋和智慧的化身，他在和坏人斗智斗勇的过程中，用神笔带读者经历了一次又一次的冒险，画出了一个充满正能量的世界，能激发小读者的阅读兴趣和无限的想象力。
  ◎疑难点注释，无障碍阅读
◆为便于阅读、增长知识，书中对生僻字词进行注释、注音，如赭（zhě）色、斫（zhuó）等，清除读者的阅读障碍。
◆对历史人物、神话人物等做了详细注释，如，魁星：中国神话中所说的主宰文章兴衰的神。
     对生僻知识点也做了详细注释，如，螟蛉义子：《诗经》中有“螟蛉有子，蜾蠃负之”。古人以为蜾蠃有雄无雌，无法进行交配生产，没有后代，于是捕捉螟蛉来当作义子喂养。据此，后人将被人收养的义子称为螟蛉之子。
  其他儿童文学经典作品：      
诺奖少年版 银火箭少年科幻系列 金钥匙儿童文学大系 森林报 春夏秋冬
熊猫学爬树 小猫钓鱼 白鹅赶路 蟋蟀
小灵通漫游未来 野葡萄 侦探与小偷 小闹钟找朋友
伊索寓言 王尔德童话 列那狐的故事 朗格彩色童话选
格林童话选 安徒生童话选 彼得·潘 柳林风声
木偶奇遇记 爱丽丝漫游奇境 小王子 绿野仙踪
童年 秘密花园 绿山墙的安妮 吉姆
海蒂 爱的教育
：      
爱的教育 爱丽丝漫游奇境 宝葫芦的秘密 稻草人
大林和小林 水孩子 尼尔斯骑鹅旅行记 严文井童话
小鹿斑比 绿山墙的安妮 汤姆叔叔的小屋 汤姆·索亚历险记
森林报·春 森林报·夏 森林报·秋 森林报·冬
神笔马良 小公主 西顿动物记 克雷洛夫寓言
小王子
   ",113254,"['孩子喜欢（285）', '对孩子有帮助（266）', '实用（186）', '图文并茂（163）', '内容详细（152）', '内容全面（138）', '同步辅导（111）']"
287,悲惨世界(上下调（上中下）（经典新读，中央编译出版社）,['[法]维克多·雨果 万亭文化 出品'],None,http://img3m7.ddimg.cn/13/15/27912667-1_w_12.jpg,2019年08月 ,中央编译出版社,78.40,98.00,8.01,小说,世界名著,32开,轻型纸,平装-胶订,否,9787511726209,"雨果“命运三部曲”之一
教会我们如何活得有尊严有价值
名家翻译，原汁原味
畅销世界150余年的不朽巨著
 ",31576,"['经典必读（60）', '引人入胜（39）', '装帧精美（36）', '情节曲折（34）', '温情感人（25）']"
288,二十四史少年精编版（套装全4册）萃取纯正精华，来自浩如烟海的中华典藏！,['何孝荣'],None,http://img3m1.ddimg.cn/15/13/29120271-1_w_18.jpg,2020年08月 ,青岛出版社,78.00,156.00,5,童书,中国儿童文学,16开,胶版纸,平装-胶订,是,9787555292258,"人生智慧，来自历史。适合青少年的“二十四史”故事，南开大学历史学博导何孝荣倾力主编。皇皇巨著成为人生挚友。四册套装，环保纸张，全彩印刷，扫码畅听，超值回报！
 ",72766,"['孩子喜欢（97）', '可读性强（79）', '引人入胜（59）', '获奖作品（56）', '情节动人（54）', '口碑好（49）', '大师作品（43）']"
289,拉封丹寓言 快乐读书吧 三年级下册课外阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 5万多读者热评！,['（法）让 德 拉封丹'],None,http://img3m0.ddimg.cn/55/21/26440480-1_w_40.jpg,2018年10月 ,南方出版社,10.30,22.80,4.52,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550146556,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
 ",104002,"['对孩子有帮助（326）', '孩子喜欢（261）', '实用（228）', '图文并茂（167）', '内容详细（157）', '同步辅导（150）', '内容全面（136）']"
290,从零开始学写作：18套写作变现法则,"['杨晓菁 ', ' ; 斯坦威 出品']",None,http://img3m8.ddimg.cn/17/14/29134628-1_w_9.jpg,2020年10月 ,中国友谊出版公司,21.60,45.00,4.8,社会科学,语言文字,32开,轻型纸,平装-胶订,否,9787505749542,"【1】18套写作变现法则，打开实现人生逆袭的通道！
标题如何引人入胜？
什么样的金句打动人心？
文案例证怎样才能说服有力？
能写就可以输出，输出就可以变现！《从零开始学写作》，从标点符号到一个段落，从字、词、句到一篇文章，从逻辑思辨到具象沟通，炼就让文字活起来的表达力！本书带来18套写作变现实操法则，就算你写作零基础，也能抓住写作变现！
学生时期的作文和各类报告；
求职面试的个人简历；
进入职场后的公文、简报、策划案......
一句话看出你的逻辑是否通顺！一则微信消息看出你的态度是否真诚！
写作，无处不在！
《从零开始学写作》透彻针对无从下笔、词不达意、逻辑混乱、文字赘余等写作问题，结合28篇写作案列，击破100余个写作漏洞，高能进阶写作实力！让你提笔成文、逻辑清晰、有效沟通、碾压进阶！
一份简短有力的报告，体现你的表达力！
一份切实可行的策划案，体现你的执行力！
一份打动人心的个人简介，体现你的竞争力！
只有抓住写作思维，才有可能改变你的人生！
林于弘教授强烈推崇这本《从零开始学写作》，打好写作基础，才能信手提笔！
《能力突围》作者焱公子抓住底层逻辑，从500强成功跨界为自媒体人，认为《从零开始学写作》带领大家走写作高手之路！
显示全部信息",55925,"['内容扎实（17）', '可读性强（17）', '内容专业（16）', '学术性强（11）', '经典巨作（4）']"
291,快乐读书吧二年级下册 七色花 愿望的实现 愿你也有一支神笔 童年笔记(一起长大的玩具) 大头儿子和小头爸爸 小学课外阅读全彩注音有声套装5册,['泰戈尔，洪汛涛，金波，瓦卡达耶夫等'],None,http://img3m8.ddimg.cn/60/10/29164668-1_w_1701421848.jpg,2020年05月 ,商务印书馆,52.30,109.00,4.8,中小学用书,小学阅读,16开,胶版纸,平装-胶订,是,29164668,"配套教材，着力实现名著阅读课程化的教学目标。遵循阅读规律，兼顾小学生阅读能力的差异性，每个年级体例编排不同。
选篇更优：精选版权名篇，贴近教材。独特编排理念，精心选取与教材内容吻合的经典、耐读篇章，
同步课堂：阅读课程化，寓教于乐。阅读指导给出阅读建议，快乐微课堂检测阅读效果，促使学生更好地进行阅读。
 四色印刷，插图精美，版面活泼亮丽。
 全文注音，让孩子独立阅读，重点段落批注，更好理解文章的意义。
有声朗读，知名配音员轻轻朗诵。
 ",23286,"['孩子喜欢（5）', '对孩子有帮助（4）', '内容全面（2）', '内容详细（2）', '同步辅导（2）', '图文并茂（2）', '实用（2）']"
292,孙子兵法（明嘉靖三十五年谈恺本，全本全译全注。《武经七书》一本全收，政商界精英书）,['[春秋]孙武，创美工厂出品'],None,http://img3m5.ddimg.cn/47/9/29322065-1_w_29979.jpg,2021年11月 ,中国友谊出版公司,27.90,39.80,7.02,古籍,古籍整理,32开,轻型纸,平装,否,9787505753310,"1.曹操批注版。他是历史上为《孙子兵法》作注的人，其思想重实际。
2.有译文。通俗易懂，帮助读者扫除了阅读上的障碍。
3.有题解。每一篇都有曹操所写题解，概括了本篇主旨，有助于理解和启发。
4.版本有据。以明嘉靖三十五年谈恺本为底本，同时参校其他权威版本，质量有保障。
5.中国古代官方军事教材《武经七书》一本全收。附录含剩余6部作品：《吴子兵法》《司马法》《六韬》《三略》《尉缭子》《唐太宗李卫公问对》。
6.影响世界的中国古人智慧，具有现实指导意义的谋略圣典，各行从业者不可不深入研究。
7.CCTV重点文化类节目《典籍里的中国》第6期已隆重推出了《孙子兵法》。
8.至今已被译成46种文字，更是美国西点军校和哈佛商学院高级管理人才的培训教材。
 ",15654,"['博大精深（5）', '品质不错（5）', '值得收藏（4）', '印刷清晰（3）']"
293,蝴蝶·豌豆花,"['金波，冰心 ', '，王晓明，蔡皋，周翔 绘']",None,http://img3m9.ddimg.cn/49/14/28469479-1_w_25.jpg,2010年04月 ,河北教育出版社,10.10,25.80,3.92,童书,中国儿童文学,12开,胶版纸,平装-胶订,否,9787543480568,"★　清华附小推荐的绘本
★    荣获2010年冰心儿童图书奖。
★　荣获2010童书Top“童心诗画奖”。
★　入选新闻出版总署向青少年推荐百种优秀图书。
★   入选中国小学生基础阅读书目
  ",363405,"['孩子喜欢（1349）', '获奖作品（1234）', '情节动人（1124）', '引人入胜（1073）', '大师作品（1022）', '可读性强（784）', '口碑好（618）']"
294,月亮与六便士（曾获豆瓣9.4高分评论，一本好书、腾讯视频栏目推荐）,['毛姆'],None,http://img3m1.ddimg.cn/42/22/23924481-1_w_1702887481.jpg,2016年04月 ,南海出版公司,22.70,35.00,6.49,小说,世界名著,32开,胶版纸,精装,否,9787544282086,"★20世纪超会讲故事的“天才小说家”毛姆代表作，一字未删的“足本”！
★一部写给千万文艺青年的梦想之书！豆瓣9.4分好评！
★62种文字风靡全球110个国家，两度改编成电影，累计畅销6000万册。
★多少人只是胆怯地抬头看一眼月亮，又继续低头追逐赖以温饱的六便士？
★《岛》作者大加赞赏的青年翻译家刘勇军倾情翻译，完整还原毛姆风格的译本，文学性、准确性、哲理性在翻译圈深受好评！
★《月亮与六便士》探讨了人生很核心的一个命题，也是现在很多年轻人都会面临的问题：你怎么和你的自我发现、自我期许、自我愿望等相处
★村上春树、余华、白岩松、董桥、王安忆、张爱玲、毛尖、刘瑜、、杨澜、咪蒙、张悦然一致推崇的作家。
★我胆敢成为别人眼中不可理喻的疯子、执迷不悟的傻子、冷酷无情的负心汉，只为不负内心的热情与理想！他们说我是痴人说梦、浪费生命，甚至不负责任。我是为了不愧自己而不顾一切，就让那热情与梦想的熊熊烈火，烧掉所有道德与社会的原则羁绊，烧亮我穷尽一生的追寻！
 ",251333,"['经典必读（551）', '装帧精美（497）', '引人入胜（317）', '情节曲折（260）', '温情感人（205）']"
295,人间失格（日本小说家太宰治代表作，一个对村上春树影响至深的绝望凄美故事）,"['（日）太宰治\u3000', '，杨伟\u3000译']",，杨伟　,http://img3m5.ddimg.cn/56/4/23761145-1_w_13.jpg,2015年08月 ,作家出版社,10.00,25.00,4,小说,社会小说,32开,胶版纸,平装-胶订,否,9787506380263,"★ 即使时移世易，深深的绝望依旧源自内心的迷茫，而这种迷茫和彷徨几乎贯穿了太宰治以及我们每个人的青春。因此，《人间失格》是一部残酷而永恒的青春文学。
★ 世界文学名著系列，名家翻译，全译本，唯美设计，印刷精美。

更多精彩链接特惠套装：人间失格 罗生门
简·奥斯汀爱情小说（全3册：《傲慢与偏见》 《理智与情感》 《爱玛》）
乔治.奥威尔经典套装（一九八四 动物农场）
泰戈尔诺贝尔文学奖经典套装：全3册全彩珍藏版

汪曾祺典藏文集（全四册：人间知味 人间世相 大淖记事 鸡鸭名家）

《努力，是为了可以选择》套装（全三册）

好看到根本停不下来的推理小说
老舍经典套装（全4册，《四世同堂》 《骆驼祥子.月牙儿》 《我这一辈子》 《济南的冬天》）

自带流量的名家经典套装
心理学经典套装（乌合之众 自卑与超越）
《汤姆.索亚历险记》全集（《汤姆.索亚历险记》 《哈克贝利.费恩历险记》）
显示全部信息",2224952,"['经典必读（10870）', '装帧精美（9771）', '引人入胜（6843）', '情节曲折（5764）', '温情感人（5116）']"
296,米小圈上学记二年级（套装共4册）,['北猫'],None,http://img3m3.ddimg.cn/87/17/25261323-1_w_19.jpg,2018年04月 ,四川少年儿童出版社,38.00,100.00,3.8,童书,中国儿童文学,24开,轻型纸,平装-胶订,是,25261323," 推荐购买：《可乐的二年级（套装共4册）》

   新年级的米小圈记录了新的故事、新的欢乐——  女魔头同桌换位，新同桌是超级玩家徐豆豆；  植物园里有一个惊天大秘密；  时光机带你体验意想不到的旅行……
  成长中的米小圈带给我们不一样的幽默体验……  《米小圈上学记》，和你分享成长中的秘密……  二年级注音版：好玩的成长日记  幽默的内文插图  有用的日记魔法
     ",488562,"['孩子喜欢（3794）', '情节动人（3035）', '获奖作品（2975）', '引人入胜（2708）', '可读性强（1747）', '大师作品（1461）', '口碑好（1331）']"
297,绿山墙的安妮（少年儿童的经典成长故事，哈利·波特系列译者之一马爱农翻译）,"['[加]露西·蒙哥马利 ', ' 马爱农 译']", 马爱农 ,http://img3m4.ddimg.cn/31/4/25061584-1_w_21.jpg,2017年04月 ,浙江工商大学出版社,12.90,28.00,4.61,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787517820635,"◎好译本，全本全译，读来酣畅淋漓。
本书由哈利·波特系列译者马爱农翻译，由其祖父、翻译家马清槐老先生逐句审读，笔力精到，全程高能，保留着大量优美的景色描写。全书有景有情，能满足读者多方面的审美需求。
◎“彩虹少女”安妮的成长故事，轻松诙谐又甜蜜暖心。
她是喋喋不休的“小话唠”，金句频出的“小大人儿”，叱咤风云的“小学霸”。
她富有想象力和浪漫诗意，给所有喜欢的东西都起了诗意的名字：巴里家的池塘是“闪光的小湖”，窗前的樱桃树是“白雪皇后”……
她认为人在痛苦的时候不宜吃猪肉烧蔬菜，因为猪肉烧蔬菜显得太没有浪漫色彩了。
她有着强烈的感受欢乐的能力，即使摔断了脚踝，她也能因为摔断的不是脖子而感到高兴，并且在疼晕过去的前一秒还在安慰惊慌难过的玛丽拉。
……
试问这样的少女谁能不爱？
◎无读者群限制的奇妙作品，妙龄的女王王妃、沉稳的国家元首、鹤发苍颜的文学巨匠都是它的“粉丝”，不省心的熊孩子、操碎心的家长和疲于应付的老师更是它的拥趸。
密集出现的精妙好词好句好段可堪孩子的高分作文写作范本；
安妮式野蛮环境下的坚强生长，被美丽的人、事、物包围下的灿烂向阳当为孩子的成长指南；安妮成长过程的各种参与者的教育方式，更是家长的家庭教育启迪手册和老师的教学反思读本。
◎提升想象力的幻想之书，纯文字无插图的刻意安排，给读者提供更广阔的想象空间。
小主人公安妮的想象唯美浪漫，画面感强。在她诗意的眼中，阿冯利村和绿山墙农舍的自然风光美如仙境，这是任何具体的图画都不能将其完美呈现的。本书不囿于插图本的局限，读者得以自由翱翔在书中描绘的美景里。
显示全部信息",146494,"['孩子喜欢（574）', '对孩子有帮助（549）', '实用（396）', '内容全面（308）', '图文并茂（302）', '内容详细（301）', '同步辅导（211）']"
298,小镇喧嚣：一个乡镇政治运作的演绎与阐释,['吴毅'],None,http://img3m0.ddimg.cn/11/13/25220360-1_w_1695368980.jpg,2018年02月 ,生活书店出版有限公司,29.90,68.00,4.4,社会科学,社会科学总论,16开,胶版纸,平装-胶订,否,9787807682158,"  有学者评论，这是一部比小说还精彩的当代中国乡镇政治观察论著。可媲美《江村经济》《金翼》《黄河边的中国》。
一个个鲜活的故事，对于了解村镇关系，乃至整个中国的社会运转体系，提供了可观的参考。
是值得关注中国农村的人读的一本书，也是值得关注中国改革者阅读的一本书。
 ",64496,"['内容扎实（146）', '可读性强（145）', '内容专业（124）', '学术性强（84）', '经典巨作（70）']"
299,透过地理看历史,['李不白'],None,http://img3m6.ddimg.cn/74/14/29191016-1_w_1691395319.jpg,2021年01月 ,台海出版社,24.00,48.00,5,历史,历史地理,16开,胶版纸,平装-胶订,否,9787516827864,"“没有地理，便没有历史。”——法国著名史学家  费尔南·布罗代尔
 “置图于左，置书于右，索象于图，索理于书。”历史地图与文字史料紧密结合，能够直观深刻地解释和拓展历史知识。
荆州在哪里，为何成为兵家必争之地？
关中为什么成为历代帝王龙兴之地？
为什么说得中原者得天下？
山西又称三晋是源自哪里？
江东和江左是什么关系？
百越民族和中华文明是什么关系？
西域古国都有哪些？
……
    让我们跟随作者从书中找到答案。
 ",120224,"['可读性强（182）', '内容扎实（143）', '品质不错（137）', '品质高端（115）', '经典权威（88）']"
300,枪炮、病菌与钢铁（赠解读册）,['贾雷德·戴蒙德 Jared Diamond'],None,http://img3m2.ddimg.cn/82/20/29351602-1_w_19.jpg,2022年01月 ,中信出版社,49.00,89.00,5.51,历史,世界史,32开,轻型纸,精装,否,9787521736816,"1.人类大历史叙事的开山之作，1998年美国普利策奖获奖作品，奠定了我们重新审视人类文明的全新视角。
2.全面增补、校订译文，增加新版前言及作者亲笔撰写的“致我的中国读者”中文出版序。
3.随书附赠《解读本》，力邀 15位专家学者——陈嘉映、赵鼎新、赵林、高毅、吴家睿、江晓原、钱颖一、李宏图、俞敏洪、吴军、梁文道、尹烨、熊易寒、严飞、郝景芳，联袂推荐、倾情解读。
 ",113619,"['经典权威（23）', '品质不错（19）', '品质高端（19）', '可读性强（15）', '内容扎实（11）']"
301,小兵张嘎 百年百部经典书系 5-6年级阅读拓展书目，红色经典抗战题材的长篇小说,['徐光耀'],None,http://img3m8.ddimg.cn/37/26/28553518-1_w_6.jpg,2020年04月 ,长江少年儿童出版社,12.00,20.00,6,童书,中国儿童文学,32开,胶版纸,平装-胶订,否,9787556043576,None,186374,"['孩子喜欢（628）', '情节动人（584）', '获奖作品（569）', '引人入胜（499）', '可读性强（398）', '口碑好（313）', '大师作品（304）']"
